x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29
2.36999999999999992894572642398998141e+01,-5.39223800516967965474078486242975666e-02,-6.11796289780613977445709282083500042e-01,6.65718669832310773993117130707895602e-01,8.23718256210826905646294571107655359e-02,2.84402477399350838248663372054152063e-01,-3.66774303020433528813292829164730374e-01,4.70921618385515265663929435306007268e-01,-8.02980870436383149523808803653162148e-01,3.32059252050867883859879368347169950e-01,1.06088283825210947081108274799713309e-01,2.81656245041571415725700574725776525e-01,-3.87744528866782362806808849525491712e-01,-9.47964764149787252528861905647941906e-02,-1.34467725864503046036013999193679274e-01,2.29264202279481771288900189758484912e-01,1.11638753047162978544625951529015994e+00,-3.90162809457907715055916330394239968e-01,-7.26224721013722070390343184895915546e-01,1.44898891102388271967527089145733044e+00,1.24061182701275025234846296541682270e-14,2.21363327421830783517765459436249813e+00,1.25625873125281778141894643066933645e+00,1.21858791211404222279712228475167438e+00,8.08691325486676858800587608388540035e-01,1.24462115894465363704055294680718864e+00,1.25625873125281778141894643066933645e+00,9.88092813476113720112364390794765673e-01,1.02042106799730278569746932493463783e+00
2.38000000000000007105427357601001859e+01,-3.85443109774013532825365041879600026e-02,-5.81643242958175417246078735791918661e-01,6.20187553935576770528615239979975472e-01,6.96825408749292612475631324301105849e-02,2.70076517534812177233865285586853329e-01,-3.39759058409741438481428418016776015e-01,5.78754426563018295808939544337164167e-01,-8.38852486145977474955416472915967128e-01,2.60098059582959179146476928578817069e-01,2.02040893492249141923429494091467361e-01,3.20905950572754789068920832762001531e-01,-5.22946844065003930992350326853470915e-01,-1.59061821417638320702462537367832054e-01,-1.51927825731351089600859770529635928e-01,3.10989647148989410303322307897479442e-01,1.03595729983917427311349177878486637e+00,-3.27949602143678118435767764543226274e-01,-7.08007697695496154677724014241636149e-01,1.39442160470402254368593730760039762e+00,1.22879009346229759576317932787324703e-14,2.21352128804429263734303309181864219e+00,1.24979144524442827951283166010685159e+00,1.24979144524442827951283166010685159e+00,8.43123056225520479419430615622606874e-01,1.18262998149179181277411160307040945e+00,1.22944925256981008450577981273581167e+00,9.19894028844187140160677322480090375e-01,9.64412901268322461750465060843065170e-01
2.38999999999999985789145284797996283e+01,-1.36089791255617481922400875418191535e-02,-5.47671941810591623406225355365896693e-01,5.61280920936153371598465442907812334e-01,5.06675282193565367117485238642228608e-02,2.54024870740610333809904916667530067e-01,-3.04692398959966870521653440531563459e-01,6.77238246302404336573250500445736944e-01,-8.68664439436737026807825876558752351e-01,1.91426193134332690234575376113029274e-01,2.95186129645808946126517687579218146e-01,3.58426151817155861753242217646123753e-01,-6.53612281462964807879759905225343873e-01,-2.20103974863745707912587121666732271e-01,-1.69139261947220666799995605968908648e-01,3.89243236810966374712582727635652499e-01,9.29494191620264797394536906021384064e-01,-2.68539454320008976039762927429406926e-01,-6.60954737300255821354773978591973431e-01,1.37864961266307517462337273173034191e+00,1.23339424155017056420008089602202672e-14,2.21407588630664692587944287868184230e+00,1.27627351814514006028866662364218680e+00,1.27627351814514006028866662364218680e+00,8.73006076906176183945219044849015454e-01,1.11193183533989723564509563239457384e+00,1.19553786040009377246933406557651851e+00,8.55854392127747170386676423086554002e-01,9.16167527523964575915344543956517822e-01
2.40000000000000000000000000000000000e+01,2.00203993677478375865467069233241975e-02,-5.09944431258082976895107883424471769e-01,4.89924031890335139308561176501244331e-01,2.59928421335609211248626861114053440e-02,2.36229446136427376841975688024233441e-01,-2.62222288269988297966838374135448263e-01,7.63898925148496176969411843576612321e-01,-8.92563971233328858849576201401290821e-01,1.28665046084832681880164357824693354e-01,3.74280566843524595706465880549648274e-01,3.96338674812330450736036126207811108e-01,-7.70619241655855046442502006757460056e-01,-2.71289527298474145939735341761669014e-01,-1.86920493227153958802056549588036191e-01,4.58210020525628104741791891349717073e-01,8.00575485965827567025260650949842095e-01,-2.09223990559251861212293899207108594e-01,-5.91351495406575705812966751742729192e-01,1.39737498858905950793740657900343649e+00,1.26302685452720788634579098473582575e-14,2.21357655506793080728529127643729949e+00,1.29627344713669225001961488871570178e+00,1.29627344713669225001961488871570178e+00,8.98863302562846538494999703382407613e-01,1.03438091723343195768633958750677098e+00,1.15439870790056360111454025315882189e+00,7.92905678765445421406903914576844046e-01,8.80449170361701493774122978237938308e-01
2.41000000000000014210854715202003717e+01,6.05179402134306265458093261999366402e-02,-4.68335867400219448630013113702045663e-01,4.07817927186788822084203787502206150e-01,-3.11012686112491512242410184934700109e-03,2.16601427898586968110233207017860843e-01,-2.13491301037462052987809105168322245e-01,8.36888157736765355662994244186478429e-01,-9.10409174218236931361850709117332698e-01,7.35210164814715756988564649308700009e-02,4.31672209973068314166819983305299128e-01,4.36288884607888807670306499124944045e-01,-8.67961094580957121837126482430243654e-01,-3.08174327783427925551254874564496367e-01,-2.05875113310691330609709905549883885e-01,5.14049441094119256160964780114392409e-01,6.57771425798338521985807759288085421e-01,-1.46881271142543972861070621946725163e-01,-5.10890154655794549124737137341356285e-01,1.45659490930100110617217978870030493e+00,1.27686395654927000139891438041990658e-14,2.21358157399834178609801959017575458e+00,1.30894661308626211051182703243633925e+00,1.30894661308626211051182703243633925e+00,9.21016681672446036041618975827205511e-01,9.52584304968600648178493170993839173e-01,1.10760278753041758404395927122975028e+00,7.28579453092474271392475551409081110e-01,8.59418836821213716975400317155348643e-01
2.41999999999999992894572642398998141e+01,1.05536243966858509090570500426590531e-01,-4.22576738606790585074144984244632466e-01,3.17040494639932075983574483818139218e-01,-3.51157138236794751780288447619604290e-02,1.95002267053409771303218662530712789e-01,-1.59886553229730296125189817768559629e-01,8.95346816220497232796479773052800620e-01,-9.21710604389830651649199590195045245e-01,2.63637881693334188527198171422613234e-02,4.64662679602631480506530695625467814e-01,4.79518491581732768664653772483271411e-01,-9.44181171184364249171184468108739466e-01,-3.29365858530177665908135612156440607e-01,-2.26382831697087679359779730306836881e-01,5.55748690227265345267915342463289357e-01,5.11734049073824518602962362246190911e-01,-7.76059612044416667858576262832688292e-02,-4.34128087869382851817104735962917761e-01,1.56903708669365260508499204661347903e+00,1.26137384558954979285386200559233425e-14,2.21449663478456503022264067576817532e+00,1.31424417352809513065885708309620056e+00,1.31424417352809513065885708309620056e+00,9.39586557490214577870958800831192053e-01,8.69750362430490925623520000559724709e-01,1.05785346180680404370544303145537196e+00,6.61228568828470824482880738945824003e-01,8.51819064095205901834642719721100792e-01
2.43000000000000007105427357601001859e+01,1.52695414927540899690353671833288179e-01,-3.72299963740795998674792796289447162e-01,2.19604548813255098984439124456256820e-01,-6.85045772307337687327716617738039984e-02,1.71272169157923242350220451144095454e-01,-1.02767591927189473617448789370097334e-01,9.39449820512556268084198215328354598e-01,-9.25526545415706467485871807137290379e-01,-1.39232750968498005983264081910477407e-02,4.75098120873616396543915445718395275e-01,5.26676038602502640863215492615072733e-01,-1.00177415947611903740713093833346801e+00,-3.36253821541527366465497352544695557e-01,-2.48446891323709566085849587053257718e-01,5.84700712865236932551346939597964253e-01,3.72032874167458514493984641556154252e-01,3.85439802735830322842938788165374642e-03,-3.75887272194816817722414029437804019e-01,1.74757786501815792767899893078720197e+00,1.16825749973363256610494741227512057e-14,2.21296868832675687593557835698748585e+00,1.31269208741973963173491830380751641e+00,1.31269208741973963173491830380751641e+00,9.54456924983171335508708942894527794e-01,7.89640505716847291939727250124285544e-01,1.00820464627355349199877998925520026e+00,5.91112009845208894627000862283912893e-01,8.53987168406841740738075706481100434e-01
2.43999999999999985789145284797996283e+01,1.99960706233752314438236058869222518e-01,-3.17127797041769116741490435867703848e-01,1.17167090808016802303254376998579264e-01,-1.01993179990076026263143170880215347e-01,1.45285494839519035370264527906412275e-01,-4.32923148494430091071213570260016201e-02,9.70184883855104885705446412593753546e-01,-9.20290745516558097169582173832501289e-01,-4.98941383385467885358642387612360429e-02,4.67709564949309192738784698096442862e-01,5.77156720664283896549743920121152507e-01,-1.04486628561359308928852861821759469e+00,-3.31959661183524711576460663326934822e-01,-2.71278701034807926680788716603535805e-01,6.03238362218332638257249379930481365e-01,2.45153474226949728007942352212409589e-01,1.04886517276378444583261145564567600e-01,-3.50039991503328172591203497776972988e-01,1.97313823713840252871420943847624585e+00,1.15062226115808730883791272067074241e-14,2.20534851299570779739677211804149192e+00,1.30513213934208749868558092158108102e+00,1.30513213934208749868558092158108102e+00,9.65188491350135135758447181452163736e-01,7.16774965782552065310050262511879083e-01,9.61397002914274587299551426382725204e-01,5.23825330137507375889058407494263286e-01,8.62060927873739956538983247847824327e-01
2.45000000000000000000000000000000000e+01,2.45834576357387530736141297882683983e-01,-2.56867671532263107035031905839410327e-01,1.10330951748755762988906079568242294e-02,-1.34646517161690440447618558688513302e-01,1.17071276102417419131058192344542774e-01,1.75752410592730213165603663441667773e-02,9.89008635539282289216875289506792598e-01,-9.03554007675231824970937995878940486e-01,-8.54546278640504642459372936278368975e-02,4.48221610808864102697606946170654658e-01,6.27461760024439720123152648520930899e-01,-1.07568337083330382282075959469158532e+00,-3.20153040580501476801262495746023808e-01,-2.92347435484090895809342393159111235e-01,6.12500476064592372610604888905145973e-01,1.34015881233072959399491578127449162e-01,2.35891633480185095793340368303107574e-01,-3.69907514713258055192831946430552596e-01,1.99342535355791361517674431524937972e+00,1.17343515086643710270974504620726804e-14,2.19172741813003228812727325945539443e+00,1.29249156061518389328713845276988925e+00,1.29249156061518389328713845276988925e+00,9.70846871261046795348002654753756255e-01,6.56912069601632616450334812699405627e-01,9.19490844231349323739778023255474472e-01,4.79181215410970816262544682186405585e-01,8.74361722198426868113129083977052638e-01
2.46000000000000014210854715202003717e+01,2.89379832232440982115397345750349326e-01,-1.91961267878842473701594694601536860e-01,-9.74185643535985084138026511487143639e-02,-1.65885664248986862327002945227536427e-01,8.70755501763337025697358714165583100e-02,7.88101140726531597572670738111755731e-02,9.97511879560372346911039701472918167e-01,-8.71664848469853554571026598708876588e-01,-1.25847031090518792340013102764025835e-01,4.21935977147722288699869511355647166e-01,6.67560312640150310736535547937095600e-01,-1.08949628978787259943640505929274142e+00,-3.04174802746695567502331141281981441e-01,-3.05395002164328199371157731994870272e-01,6.09569804911023766873488873276862691e-01,3.85229384748939253754355667395093927e-02,4.10327239190615793750228512583954819e-01,-4.48850177665509719125664079323460125e-01,2.83026956005297147811461400124244392e-01,1.17931761147652265736269968950826739e-14,2.18818089349769017376406302731930545e+00,1.27561655008111512169251380111798149e+00,1.27561655008111512169251380111798149e+00,9.69699694055468730191182812866462729e-01,6.17447796625393131308522351503480431e-01,8.83783736684984073007030100812890448e-01,5.02548902518370670914184379518252436e-01,8.93710142732223152386250723974525600e-01
2.46999999999999992894572642398998141e+01,3.30133719797572865009349695329114966e-01,-1.24445821075434488745657080141648747e-01,-2.05687898722138376263692615187368394e-01,-1.95428170904543752816837642571910803e-01,5.66922859888414261119178545018255251e-02,1.38735884915702326704919788070283986e-01,9.97162368978063314093200255065595619e-01,-8.19623236851843216828639954319713738e-01,-1.77539132126220097264560300745864885e-01,3.92958091574059691574659288874379664e-01,6.74256750662585076042722395199273628e-01,-1.06721484223664476761738168407365291e+00,-2.86564112319228690288938439398024362e-01,-2.97097956077281294209253795128163128e-01,5.83662068396509984498192234526198372e-01,-4.35382935859972014808503907143396931e-02,6.40156903688862818778525953079910527e-01,-5.96618610102865617297675562365567084e-01,-9.46443684243122695942673772151465528e+00,1.15178017859023614064079526752107937e-14,2.68154740185000568121553791473839419e+00,1.25517154654680944032306253529642597e+00,1.25517154654680944032306253529642597e+00,9.58778539755902976481850935679033449e-01,6.06618133099740061755129794567172010e-01,8.54905659754381197199549811675053104e-01,6.43600863466442079820863392615487231e-01,9.29511091770146571814190275965254608e-01
